,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
439,Eric Zemmour,@ZemmourEric,2020-03-30T12:35:38.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 30, 2020","Replying to 
@ch_coulon
C'est faux ! Emission maintenue ! A ce soir les amis
9
16
52",📺,9,16,52,[],https://twitter.com/ZemmourEric/status/1244604196848107521
440,Eric Zemmour,@ZemmourEric,2020-03-31T20:43:52.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","Eric #Zemmour sur 
@CNEWS
 : « Depuis le début, dans toutes les banlieues, le confinement n’est pas respecté. En ne faisant rien, on entérine la sécession qu’Emmanuel Macron voulait combattre » #Facealinfo
45
331
698",,45,331,698,[],https://twitter.com/ZemmourEric/status/1245089450784362498
441,Eric Zemmour,@ZemmourEric,2020-03-31T20:13:56.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","Eric #Zemmour sur 
@CNEWS
 : « L’euro nous a coûté très cher, mais s’en défaire nous coûterait sans doute très cher aussi » #Facealinfo
34
94
239",,34,94,239,[],https://twitter.com/ZemmourEric/status/1245081917491482624
442,Eric Zemmour,@ZemmourEric,2020-03-31T19:44:01.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","Eric #Zemmour sur 
@CNEWS
 #reindustrialisation : « Pendant des années, Macron a pensé que ceux qui disaient ce qu’il dit aujourd’hui étaient des imbéciles » #Facealinfo
21
300
712",,21,300,712,[],https://twitter.com/ZemmourEric/status/1245074389638549505
443,Eric Zemmour,@ZemmourEric,2020-03-31T18:21:16.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","Eric #Zemmour sur 
@CNEWS
 : « On a vu 
@EmmanuelMacron
 porter un masque aujourd’hui, alors que depuis quinze jours son gouvernement affirmait qu’il était inutile… » #Facealinfo
78
746
1.7K",,78,746,1.7K,[],https://twitter.com/ZemmourEric/status/1245053564805922819
444,Eric Zemmour,@ZemmourEric,2020-03-31T12:42:02.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","L'extrait d' #OSS117 en question : #humour
7
41
148",,7,41,148,['https://pbs.twimg.com/ext_tw_video_thumb/1244968027231334400/pu/img/I9w7aNlgWwRi2rQL.jpg'],https://twitter.com/ZemmourEric/status/1244968192268795910
445,Eric Zemmour,@ZemmourEric,2020-03-31T12:40:28.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","""J'appelle ça la France  et pas n'importe quelle France : la France du général de Gaulle"" 
Quand Eric #Zemmour cite le film #OSS117 dans  #Facealinfo
10
100
299",,10,100,299,['https://pbs.twimg.com/ext_tw_video_thumb/1244966752007659520/pu/img/7tS00_omPV1AFVLX.jpg'],https://twitter.com/ZemmourEric/status/1244967798381690882
446,Eric Zemmour,@ZemmourEric,2020-03-31T12:40:28.000Z,"Eric Zemmour
@ZemmourEric
·
Mar 31, 2020","""J'appelle ça la France  et pas n'importe quelle France : la France du général de Gaulle"" 
Quand Eric #Zemmour cite le film #OSS117 dans  #Facealinfo
0:31
5.6K views
10
100
299",,10,100,299,[],https://twitter.com/ZemmourEric/status/1244967798381690882
447,Eric Zemmour,@ZemmourEric,2020-04-01T19:17:02.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 1, 2020","Eric #Zemmour sur 
@CNEWS
 : « 
@realDonaldTrump
 avait raison de parler d’un virus chinois, c’est bien le cas. Et il ne faut pas oublier la guerre que se livrent les Etats-Unis et la Chine pour comprendre pourquoi il dit cela » #Facealinfo
21
96
279",,21,96,279,[],https://twitter.com/ZemmourEric/status/1245429986498052096
448,Eric Zemmour,@ZemmourEric,2020-04-01T17:34:25.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 1, 2020","Actuellement sur 
@CNEWS
 !
#Facealinfo
14
28
118",,14,28,118,['https://pbs.twimg.com/media/EUiQe9DXkAA-cp9?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1245404164106137600
